concentration_ppb,E_-0.8999,E_-0.8897,E_-0.8795,E_-0.8693,E_-0.8590,E_-0.8488,E_-0.8386,E_-0.8284,E_-0.8182,E_-0.8080,E_-0.7978,E_-0.7876,E_-0.7774,E_-0.7672,E_-0.7570,E_-0.7468,E_-0.7366,E_-0.7263,E_-0.7161,E_-0.7059,E_-0.6957,E_-0.6855,E_-0.6753,E_-0.6651,E_-0.6549,E_-0.6447,E_-0.6345,E_-0.6243,E_-0.6141,E_-0.6039,E_-0.5937,E_-0.5834,E_-0.5732,E_-0.5630,E_-0.5528,E_-0.5426,E_-0.5324,E_-0.5222,E_-0.5120,E_-0.5018,E_-0.4916,E_-0.4814,E_-0.4712,E_-0.4610,E_-0.4507,E_-0.4405,E_-0.4303,E_-0.4201,E_-0.4099,E_-0.3997,E_-0.3895,E_-0.3793,E_-0.3691,E_-0.3589,E_-0.3487,E_-0.3385,E_-0.3283,E_-0.3180,E_-0.3078,E_-0.2976,E_-0.2874,E_-0.2772,E_-0.2670,E_-0.2568,E_-0.2466,E_-0.2364,E_-0.2262,E_-0.2160,E_-0.2058,E_-0.1956,E_-0.1853,E_-0.1751,E_-0.1649,E_-0.1547,E_-0.1445,E_-0.1343,E_-0.1241,E_-0.1139,E_-0.1037,E_-0.0935,E_-0.0833,E_-0.0731,E_-0.0629,E_-0.0526,E_-0.0424,E_-0.0322,E_-0.0220,E_-0.0118,E_-0.0016
5,-5.334,-5.229,-5.3165,-5.271,-5.432,-5.138,-1.533,2.842,6.605,9.945,12.755,14.595,13.635,11.125,8.985,7.305,6.095,4.795,3.92,3.479,2.688,2.114,1.967,1.659,1.176,1.183,1.141,0.798,0.56,0.773,0.574,0.451,0.472,0.437,0.147,0.171,0.037,-0.018,-0.014,-0.019,-0.054,-0.068,-0.082,-0.04,0,0.102,0.136,0.216,0.31,0.458,0.614,0.752,0.843,0.944,1.036,1.041,1.123,1.208,1.107,1.137,1.197,1.151,1.092,1.281,1.395,1.33,1.593,1.786,1.732,1.83,1.965,1.872,1.679,1.802,1.765,1.564,1.732,1.893,1.89,2.009,2.362,2.516,2.529,2.929,2.987,3.013,3.351,3.53,3.561
5,-5.52,-5.079,-4.393,-1.425,3.461,7.551,11.041,14.111,15.981,15.021,12.151,9.751,8.041,6.531,5.251,4.315,3.692,2.782,2.229,2.012,1.501,1.06,0.899,0.654,0.262,0.202,0.181,-0.046,-0.162,-0.092,-0.144,-0.189,-0.26,-0.26,-0.396,-0.426,-0.296,-0.37,-0.598,-0.493,-0.401,-0.355,-0.225,-0.126,0,0.132,0.225,0.434,0.542,0.744,0.919,0.969,1.085,1.249,1.257,1.237,1.236,1.207,1.11,1.176,1.347,1.292,1.329,1.579,1.724,1.621,1.924,2.036,1.875,1.857,1.947,1.84,1.669,1.86,1.945,1.793,2.113,2.367,2.431,2.686,2.966,2.98,3.13,3.477,3.547,3.583,4,4.315,4.45
5,-5.381,-5.416,-5.164,-4.226,-5.521,-1.916,2.032,5.593,8.623,11.263,13.533,12.023,9.713,7.723,6.033,4.846,3.901,2.928,2.291,1.892,1.409,0.975,0.87,0.604,0.226,0.191,0.17,-0.082,-0.152,-0.012,-0.124,-0.264,-0.138,-0.163,-0.373,-0.306,-0.191,-0.236,-0.219,-0.175,-0.117,-0.129,-0.138,-0.061,0,0.227,0.371,0.474,0.632,0.832,0.996,1.199,1.318,1.487,1.541,1.529,1.712,1.749,1.693,1.733,1.782,1.842,1.859,2.158,2.322,2.235,2.594,2.788,2.701,2.763,2.855,2.693,2.451,2.573,2.495,2.297,2.497,2.675,2.578,2.811,3.117,3.15,3.309,3.658,3.738,3.754,4.104,4.326,4.351
5,-4.842,-3.883,-5.339,-5.416,-4.73,-5.311,-4.793,1.227,6.006,10.226,13.846,17.016,18.716,15.396,12.556,10.386,8.706,6.916,5.766,4.867,3.873,2.998,2.606,2.186,1.472,1.227,1.017,0.681,0.45,0.513,0.254,0.044,0.051,-0.081,-0.194,-0.226,-0.255,-0.289,-0.191,-0.124,-0.096,-0.142,-0.054,0.065,0,0.027,-0.005,0.047,0.135,0.359,0.528,0.632,0.87,1.084,1.146,1.174,1.363,1.439,1.355,1.452,1.565,1.529,1.473,1.748,1.866,1.776,2.158,2.399,2.321,2.481,2.631,2.543,2.34,2.502,2.455,2.201,2.389,2.581,2.508,2.763,3.038,3.099,3.274,3.661,3.771,3.815,4.197,4.415,4.428
5,-4.78,-3.919,-5.249,-5.2,-4.759,-3.569,0.302,4.985,9.06,12.56,15.64,18.32,15.22,12.52,10.17,8.55,7.3,5.82,4.88,4.355,3.543,2.801,2.465,2.08,1.411,1.282,1.191,0.771,0.606,0.641,0.505,0.267,0.298,0.164,-0.083,-0.006,-0.078,-0.111,-0.111,-0.187,-0.283,-0.244,-0.07,-0.042,0,0.205,0.354,0.469,0.546,0.746,0.935,1.054,1.188,1.428,1.517,1.457,1.685,1.711,1.558,1.645,1.75,1.612,1.587,1.823,1.866,1.751,2.097,2.265,2.19,2.304,2.47,2.385,2.403,2.403,2.355,2.158,2.405,2.594,2.575,2.78,3.172,3.195,3.387,3.783,3.872,3.931,4.309,4.558,4.614
5,-4.889,-5.477,-5.519,-4,1.25,5.529,9.239,12.419,15.149,15.909,12.759,10.079,8.079,6.389,4.82,3.826,2.986,2.174,1.474,1.257,0.746,0.312,0.326,0.06,-0.178,-0.241,-0.164,-0.367,-0.577,-0.332,-0.451,-0.479,-0.378,-0.357,-0.638,-0.572,-0.39,-0.606,-0.486,-0.423,-0.385,-0.236,-0.205,-0.08,0,0.091,0.235,0.314,0.474,0.573,0.699,0.799,0.837,0.903,0.978,0.85,0.972,1.002,0.94,0.979,1.115,1.211,1.202,1.445,1.659,1.603,1.931,2.106,2.049,2.03,2.091,1.978,1.969,1.907,1.902,1.744,1.946,2.185,2.146,2.389,2.685,2.751,2.895,3.238,3.325,3.381,3.719,3.976,4.078
5,-4.449,-5.338,-5.52,-3.21,2.369,7.218,11.078,14.538,17.528,17.688,14.328,11.508,9.308,7.528,5.898,4.763,3.846,2.887,2.215,1.956,1.466,0.976,0.85,0.605,0.339,0.241,0.255,0.059,-0.053,0.115,-0.011,-0.151,-0.071,-0.074,-0.2,-0.113,0.048,-0.067,-0.198,-0.036,0.033,-0.071,-0.164,-0.115,0,0.094,0.222,0.383,0.498,0.697,0.893,0.853,1.052,1.224,1.256,1.325,1.399,1.42,1.286,1.358,1.452,1.42,1.574,1.655,1.771,1.699,2.104,2.337,2.303,2.426,2.588,2.5,2.487,2.441,2.418,2.198,2.4,2.576,2.582,2.862,3.127,3.167,3.37,3.736,3.802,3.835,4.199,4.399,4.42
5,-5.405,-4.74,-5.608,-5.587,-5.573,-4.516,0.65,4.996,8.536,11.756,14.536,15.916,13.196,10.846,8.866,7.436,6.306,5.146,4.318,3.912,3.24,2.505,2.291,1.966,1.399,1.318,1.143,0.842,0.555,0.664,0.478,0.265,0.191,0.123,-0.083,-0.104,0.006,-0.059,-0.12,-0.312,-0.344,-0.235,-0.193,-0.07,0,0.101,0.191,0.261,0.31,0.581,0.721,0.778,0.937,1.235,1.206,1.315,1.411,1.407,1.271,1.365,1.493,1.457,1.438,1.744,1.855,1.757,2.178,2.402,2.298,2.397,2.588,2.435,2.222,2.445,2.397,2.213,2.469,2.641,2.633,2.913,3.235,3.299,3.509,3.842,4.022,4.103,4.537,4.82,4.866
5,-5.269,-4.604,-5.129,-5.29,-1.321,4.153,8.796,12.666,15.936,18.586,16.926,13.506,10.846,8.626,6.626,5.116,3.985,2.823,2.088,1.507,0.961,0.457,0.31,0.037,-0.222,-0.313,-0.39,-0.586,-0.6,-0.509,-0.544,-0.528,-0.551,-0.509,-0.649,-0.586,-0.446,-0.502,-0.425,-0.271,-0.296,-0.24,-0.033,0.156,0,0.165,0.439,0.532,0.634,0.926,1.138,1.236,1.46,1.715,1.747,1.766,1.946,1.911,1.901,1.862,1.885,1.773,1.799,1.971,1.988,2.013,2.335,2.471,2.459,2.658,2.72,2.555,2.483,2.476,2.471,2.175,2.289,2.454,2.418,2.55,2.904,2.889,3.033,3.376,3.463,3.495,3.806,3.953,3.924
75,-6.725,-6.648,-6.137,-6.683,-4.604,0.947,5.85,9.9,13.21,16.28,16.24,12.55,9.7,7.24,5.2,3.66,2.557,1.458,0.842,0.541,0.212,0.03,0.282,0.464,0.471,0.779,1.076,0.989,0.873,1.073,0.802,0.557,0.618,0.579,0.221,0.156,0.245,0.042,-0.208,0.002,-0.052,-0.226,-0.066,0.07,0,0.158,0.646,0.77,0.938,1.489,1.761,1.846,2.249,2.662,2.676,2.76,3.322,3.456,3.602,4.28,4.93,5.48,6.54,8.11,9.5,11.01,13.45,15.19,15.72,16.7,16.83,15.55,14.22,12.93,10.9,8.96,7.93,6.74,5.6,5.17,4.91,4.39,4.24,4.44,4.32,4.17,4.56,4.77,4.73
75,-7.149,-7.198,-7.128,-6.512,-3.46,2.063,6.823,10.843,14.133,17.033,15.653,12.013,9.263,6.883,4.863,3.403,2.315,1.342,0.768,0.544,0.306,0.145,0.446,0.677,0.67,0.974,1.139,1.118,0.903,1.078,0.948,0.614,0.7,0.574,0.234,0.117,0.273,0.015,-0.221,0.012,-0.065,-0.298,-0.144,0.084,0,0.159,0.574,0.705,0.887,1.368,1.678,1.716,2.031,2.499,2.446,2.567,3.043,3.234,3.343,4.023,4.733,5.313,6.463,8.093,9.503,11.103,13.553,15.183,15.443,16.193,16.123,14.613,13.143,11.833,9.773,7.963,6.983,5.933,4.873,4.523,4.323,3.843,3.723,3.933,3.813,3.683,4.073,4.293,4.293
75,-5.446,-5.992,-6.111,-0.924,4.214,8.589,12.299,15.469,18.899,15.319,12.029,9.239,7.089,5.299,3.738,2.674,1.876,1.106,0.679,0.553,0.42,0.42,0.644,0.819,0.924,1.162,1.246,1.134,1.029,0.996,0.856,0.635,0.401,0.271,0.137,0.096,0.012,-0.143,-0.059,-0.124,-0.18,-0.214,-0.049,0.027,0,0.318,0.679,0.787,1.02,1.528,1.807,1.833,2.281,2.67,2.642,2.816,3.416,3.703,3.888,4.869,5.839,6.599,7.939,8.989,10.299,11.779,13.909,15.229,15.249,15.649,15.279,13.759,12.289,11.039,9.189,7.559,6.689,5.709,4.809,4.469,4.256,3.832,3.689,3.846,3.748,3.633,3.983,4.182,4.186
7,-4.797,-3.964,-5.294,-5.112,-4.734,-5.182,-0.73,5.771,11.421,16.471,20.651,24.431,22.141,18.451,15.211,12.921,11.111,9.101,7.661,6.721,5.551,4.387,3.843,3.227,2.327,2.03,1.855,1.282,0.98,1.092,0.787,0.53,0.588,0.469,0.215,0.175,-0.272,-0.381,-0.371,-0.314,-0.293,-0.29,-0.106,-0.044,0,0.198,0.283,0.39,0.481,0.61,0.824,0.818,1.009,1.237,1.262,1.346,1.432,1.451,1.278,1.345,1.42,1.381,1.324,1.647,1.772,1.699,2.126,2.393,2.407,2.555,2.753,2.667,2.465,2.663,2.603,2.36,2.614,2.76,2.752,3.013,3.325,3.335,3.494,3.9,3.944,3.976,4.352,4.63,4.684
7,-3.816,-5.055,-4.88,-4.502,-3.711,-5.832,3.499,10.899,17.419,23.089,28.289,30.269,25.539,21.469,17.939,15.269,13.239,11.009,9.269,8.129,6.649,5.349,4.642,3.9,2.93,2.566,2.312,1.717,1.35,1.49,1.212,0.97,0.523,0.279,-0.074,-0.052,-0.095,-0.276,-0.265,-0.187,-0.223,-0.19,-0.022,0.033,0,0.111,0.31,0.375,0.429,0.676,0.786,0.859,0.955,1.214,1.248,1.289,1.342,1.352,1.287,1.219,1.236,1.15,1.167,1.503,1.654,1.5,1.884,2.196,2.159,2.305,2.496,2.41,2.429,2.418,2.391,2.158,2.414,2.597,2.588,2.82,3.315,3.364,3.557,3.949,4.041,4.111,4.523,4.836,4.932
7,-4.633,-4.486,-3.94,-4.787,-0.209,7.502,14.242,19.912,24.972,31.392,26.252,21.522,17.692,14.502,11.752,9.682,8.022,6.282,5.013,4.257,3.284,2.507,2.115,1.639,1.135,0.925,0.883,0.561,0.379,0.463,0.295,0.197,0.172,0.109,-0.013,-0.052,0.05,-0.017,-0.087,-0.06,-0.006,-0.032,0.143,-0.108,0,0.156,0.321,0.457,0.612,0.813,1.012,1.131,1.362,1.509,1.613,1.587,1.695,1.692,1.547,1.503,1.57,1.487,1.444,1.697,1.834,1.793,2.159,2.411,2.404,2.566,2.727,2.664,2.629,2.582,2.54,2.286,2.455,2.62,2.543,2.684,2.989,3.058,3.114,3.426,3.475,3.447,3.765,3.933,3.942
7,-5.078,-5.05,-4.63,-3.79,-5.092,-2.866,4.4,10.728,16.188,21.078,25.178,25.158,21.238,17.828,14.888,12.758,11.138,9.248,7.848,6.938,5.728,4.624,4.053,3.39,2.527,2.249,2.034,1.54,1.224,1.297,1.014,0.735,0.821,0.765,0.457,-0.017,-0.112,-0.294,-0.278,-0.226,-0.247,-0.237,-0.08,0.007,0,0.164,0.31,0.413,0.471,0.729,0.924,0.968,1.169,1.443,1.415,1.485,1.562,1.519,1.518,1.459,1.529,1.418,1.406,1.679,1.806,1.748,2.194,2.475,2.429,2.618,2.871,2.78,2.823,2.843,2.798,2.541,2.776,2.965,2.954,3.233,3.525,3.556,3.712,4.106,4.169,4.2,4.68,4.976,5.044
